date,gs3mo,ff,bofaml_us_aa_oas,bofaml_us_aa_yld,bofaml_us_bbb_oas,bofaml_us_bbb_yld,bofaml_us_hyld_oas,nfci_lin,eurusd,sp500,sveny01,sveny02,sveny05,sveny10,bkeven02,bkeven03,bkeven04,bkeven05,bkeven10,bkeven1f4,bkeven1f9,bkeven5f05,broad,afe,eme,krippner,krippnerlong,f1l1gs3mo,f2l1gs3mo,f3l1gs3mo,f4l1gs3mo,f5l1gs3mo,f10l1gs3mo,f15l1gs3mo,f20l1gs3mo,f25l1gs3mo,f1l1ff,f2l1ff,f3l1ff,f4l1ff,f5l1ff,f10l1ff,f15l1ff,f20l1ff,f25l1ff,f1l1bofaml_us_aa_oas,f2l1bofaml_us_aa_oas,f3l1bofaml_us_aa_oas,f4l1bofaml_us_aa_oas,f5l1bofaml_us_aa_oas,f10l1bofaml_us_aa_oas,f15l1bofaml_us_aa_oas,f20l1bofaml_us_aa_oas,f25l1bofaml_us_aa_oas,f1l1bofaml_us_aa_yld,f2l1bofaml_us_aa_yld,f3l1bofaml_us_aa_yld,f4l1bofaml_us_aa_yld,f5l1bofaml_us_aa_yld,f10l1bofaml_us_aa_yld,f15l1bofaml_us_aa_yld,f20l1bofaml_us_aa_yld,f25l1bofaml_us_aa_yld,f1l1bofaml_us_bbb_oas,f2l1bofaml_us_bbb_oas,f3l1bofaml_us_bbb_oas,f4l1bofaml_us_bbb_oas,f5l1bofaml_us_bbb_oas,f10l1bofaml_us_bbb_oas,f15l1bofaml_us_bbb_oas,f20l1bofaml_us_bbb_oas,f25l1bofaml_us_bbb_oas,f1l1bofaml_us_bbb_yld,f2l1bofaml_us_bbb_yld,f3l1bofaml_us_bbb_yld,f4l1bofaml_us_bbb_yld,f5l1bofaml_us_bbb_yld,f10l1bofaml_us_bbb_yld,f15l1bofaml_us_bbb_yld,f20l1bofaml_us_bbb_yld,f25l1bofaml_us_bbb_yld,f1l1bofaml_us_hyld_oas,f2l1bofaml_us_hyld_oas,f3l1bofaml_us_hyld_oas,f4l1bofaml_us_hyld_oas,f5l1bofaml_us_hyld_oas,f10l1bofaml_us_hyld_oas,f15l1bofaml_us_hyld_oas,f20l1bofaml_us_hyld_oas,f25l1bofaml_us_hyld_oas,f1l1nfci_lin,f2l1nfci_lin,f3l1nfci_lin,f4l1nfci_lin,f5l1nfci_lin,f10l1nfci_lin,f15l1nfci_lin,f20l1nfci_lin,f25l1nfci_lin,f1l1eurusd,f2l1eurusd,f3l1eurusd,f4l1eurusd,f5l1eurusd,f10l1eurusd,f15l1eurusd,f20l1eurusd,f25l1eurusd,f1l1sp500,f2l1sp500,f3l1sp500,f4l1sp500,f5l1sp500,f10l1sp500,f15l1sp500,f20l1sp500,f25l1sp500,f1l1sveny01,f2l1sveny01,f3l1sveny01,f4l1sveny01,f5l1sveny01,f10l1sveny01,f15l1sveny01,f20l1sveny01,f25l1sveny01,f1l1sveny02,f2l1sveny02,f3l1sveny02,f4l1sveny02,f5l1sveny02,f10l1sveny02,f15l1sveny02,f20l1sveny02,f25l1sveny02,f1l1sveny05,f2l1sveny05,f3l1sveny05,f4l1sveny05,f5l1sveny05,f10l1sveny05,f15l1sveny05,f20l1sveny05,f25l1sveny05,f1l1sveny10,f2l1sveny10,f3l1sveny10,f4l1sveny10,f5l1sveny10,f10l1sveny10,f15l1sveny10,f20l1sveny10,f25l1sveny10,f1l1bkeven02,f2l1bkeven02,f3l1bkeven02,f4l1bkeven02,f5l1bkeven02,f10l1bkeven02,f15l1bkeven02,f20l1bkeven02,f25l1bkeven02,f1l1bkeven03,f2l1bkeven03,f3l1bkeven03,f4l1bkeven03,f5l1bkeven03,f10l1bkeven03,f15l1bkeven03,f20l1bkeven03,f25l1bkeven03,f1l1bkeven04,f2l1bkeven04,f3l1bkeven04,f4l1bkeven04,f5l1bkeven04,f10l1bkeven04,f15l1bkeven04,f20l1bkeven04,f25l1bkeven04,f1l1bkeven05,f2l1bkeven05,f3l1bkeven05,f4l1bkeven05,f5l1bkeven05,f10l1bkeven05,f15l1bkeven05,f20l1bkeven05,f25l1bkeven05,f1l1bkeven10,f2l1bkeven10,f3l1bkeven10,f4l1bkeven10,f5l1bkeven10,f10l1bkeven10,f15l1bkeven10,f20l1bkeven10,f25l1bkeven10,f1l1bkeven1f4,f2l1bkeven1f4,f3l1bkeven1f4,f4l1bkeven1f4,f5l1bkeven1f4,f10l1bkeven1f4,f15l1bkeven1f4,f20l1bkeven1f4,f25l1bkeven1f4,f1l1bkeven1f9,f2l1bkeven1f9,f3l1bkeven1f9,f4l1bkeven1f9,f5l1bkeven1f9,f10l1bkeven1f9,f15l1bkeven1f9,f20l1bkeven1f9,f25l1bkeven1f9,f1l1bkeven5f05,f2l1bkeven5f05,f3l1bkeven5f05,f4l1bkeven5f05,f5l1bkeven5f05,f10l1bkeven5f05,f15l1bkeven5f05,f20l1bkeven5f05,f25l1bkeven5f05,f1l1broad,f2l1broad,f3l1broad,f4l1broad,f5l1broad,f10l1broad,f15l1broad,f20l1broad,f25l1broad,f1l1afe,f2l1afe,f3l1afe,f4l1afe,f5l1afe,f10l1afe,f15l1afe,f20l1afe,f25l1afe,f1l1eme,f2l1eme,f3l1eme,f4l1eme,f5l1eme,f10l1eme,f15l1eme,f20l1eme,f25l1eme,f1l1krippner,f2l1krippner,f3l1krippner,f4l1krippner,f5l1krippner,f10l1krippner,f15l1krippner,f20l1krippner,f25l1krippner,f1l1krippnerlong,f2l1krippnerlong,f3l1krippnerlong,f4l1krippnerlong,f5l1krippnerlong,f10l1krippnerlong,f15l1krippnerlong,f20l1krippnerlong,f25l1krippnerlong
10may1991,5.6500001,5.6900001,,,,,,-.2481900006532669,-17.338127,592.88977,6.220370858907,6.806336215671,7.713211343991,8.316890957345001,,,,,,,,,424.4091447563528,466.9983725362755,350.1062671577585,,5.6900001,0,.009999752,-.03000021,-.079999924,-.079999924,-.079999924,.059999943,.089999676,.11999989,.039999962,.089999676,.25,.12999964,.029999733,-.11000013,.15999985,-.050000191,-.050000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00043428582,.00077142887,.0011085719,.001445715,.0017828579,.0088728601,.018312851,.026012862,.027962858,-.91946983,-1.3510628,-2.4587021,-2.7121086,-1.9747162,-1.8197327,-.68499374,1.1020899,3.8166714,-1.7079468,-3.081604,-3.9057007,-2.9283447,-2.8746338,-1.5143433,1.7022705,-1.00177,-.25085449,-.04173382,-.012075836,-.032719433,-.041445013,-.039708503,-.052161884,-.0016408995,.24447708,.22662123,.0020970979,.0020985568,-.015506317,-.014052078,-.0040220101,-.048141878,-.025423547,.27734691,.27464709,.029041715,.077192567,.067512468,.059731308,.04908286,.0049747988,-.014188096,.24305514,.23803027,.071149804,.12968662,.13049065,.11349494,.064994991,.11920892,.032286037,.23953836,.22009118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.47137064,-.79998291,-1.0084678,-1.0032732,-.22694141,-.59838039,-.16920248,.86167443,1.2469252,-.71046287,-1.1915796,-1.477983,-1.4571598,-.3275913,-.8813591,-.22007003,.94023651,1.4753813,.042633973,.041878346,.00090389716,-.027500341,-.010562547,.0099721784,-.059846506,.69278032,.75578648,,,,,,,,,,.039999962,.089999676,.25,.12999964,.029999733,-.11000013,.15999985,-.050000191,-.050000191
13may1991,5.6500001,5.8000002,,,,,,-.2471785715648105,-17.838051,593.16083,6.188714899359,6.786203948936,7.680768046052,8.283618705078,,,,,,,,,424.280214345581,466.7997465985241,350.1271693755783,,5.8000002,.009999752,-.03000021,-.079999924,-.079999924,-.019999981,-.079999924,.13999987,.11999989,.13000011,.15999985,.32000017,.19999981,.099999905,.13000011,-.039999962,.26999998,.13999987,.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0013485721,.0016857152,.0020228582,.0023600012,.0053985738,.013495713,.022189999,.027425718,.025029998,-.93151665,-2.039156,-2.2925625,-1.5551701,-1.5551701,-1.5485249,1.370532,2.3298817,4.2370119,-1.1026001,-1.9266968,-.94934082,-.89562988,-.9251709,.46466064,3.2261963,.75030518,1.1615601,-.0019979745,-.022641573,-.031367149,-.029630641,-.008645542,-.042084023,.08454226,.24846202,.22990598,-.020130808,-.037735682,-.036281444,-.026251374,-.0020510522,-.07037124,.037650224,.25370124,.24434827,.015707556,.0060274508,-.001753705,-.012402153,-.0068254517,-.056510214,.024215171,.18084568,.18493187,.025264563,.026068587,.0090728877,-.039427061,-.022743214,.014786867,-.0041578775,.13943164,.1314867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.45754266,-.66602761,-.660833,.11549882,-.051841605,-.25594014,.54891205,1.4257308,1.8114598,-.67974263,-.96614605,-.94532275,.18424566,-.096399561,-.36952218,.5295639,1.7495353,2.3036838,.020146588,-.02082786,-.049232099,-.032294303,.04394985,-.011759578,.59050691,.72961038,.7532683,,,,,,,,,,.15999985,.32000017,.19999981,.099999905,.13000011,-.039999962,.26999998,.13999987,.25
14may1991,5.6599998,5.8499999,,,,,,-.2468414285353253,-18.269644,591.78717,6.218372884488,6.786205407934,7.728918899617,8.342155521134,,,,,,,,,423.9516020995937,466.3186299223641,350.126413745857,,5.8499999,-.03000021,-.079999924,-.079999924,-.019999981,.019999981,-.059999943,.089999676,.089999676,.1500001,.21000004,.089999676,-.010000229,.019999981,-.039999962,.18999958,.15999985,-.010000229,.019999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00067428604,.0010114291,.0013485721,.0043871445,.005400002,.013832854,.022278572,.026692858,.022848567,-1.5392323,-1.7926388,-1.0552464,-1.0552464,-.48406219,-.50821304,1.6490765,2.9158678,5.5066452,-2.1977539,-1.2203979,-1.166687,-1.196228,-.37493896,1.3655396,2.8726807,1.1322021,.48455811,.0090143867,.00028880924,.0020253197,.023010418,.030198937,-.04638068,.11677293,.27859268,.25742975,-.017603414,-.016149176,-.0061191078,.018081214,.0082514603,-.078103669,.072034001,.27694109,.26171789,.038470749,.030689593,.020041145,.025617847,-.011369667,-.050250143,.060280662,.22363389,.2305844,.059340838,.04234514,-.0061548073,.010529038,-.021021556,-.0069445409,.015538173,.16279446,.18449451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.53709722,-.53190261,.24442923,.077088803,-.28158343,-.46693274,.51233649,1.4970263,2.1780617,-.76752013,-.74669683,.3828716,.10222638,-.40825444,-.65578258,.47062492,1.8577389,2.8341093,-.041730076,-.070134319,-.053196523,.023047633,-.0092639094,-.060940113,.60200864,.72156048,.76767921,,,,,,,,,,.21000004,.089999676,-.010000229,.019999981,-.039999962,.18999958,.15999985,-.010000229,.019999981
15may1991,5.6199999,6.0100002,,,,,,-.2465042855058397,-19.377283,590.96307,6.197729286014,6.768600534241,7.719238794832,8.342959543763,,,,,,,,,423.7431171535247,466.0322264844531,350.0854392980152,,6.0100002,-.089999676,-.089999676,-.029999733,.010000229,-.029999733,-.039999962,.10000038,.070000172,.079999924,.039999962,-.059999943,-.029999733,-.089999676,-.13999987,-.059999943,.03000021,-.17999983,-.049999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00067428604,.0010114291,.0040500015,.005062859,.0060757166,.014844282,.023041429,.026634287,.021341424,-1.3610458,-.62365341,-.62365341,-.052469254,.03745079,-1.0507317,1.9728012,3.8985386,5.7880125,.15325928,.20697021,.1774292,.99871826,1.22229,2.9614868,3.5605469,1.3444824,.92944336,-.029369175,-.027632665,-.0066475677,.00054095173,-.014572224,-.049304046,.13351312,.30555844,.21488996,-.016150635,-.0061205667,.018079756,.0082500018,-.017282471,-.070647947,.11454363,.32854179,.24447484,-.017461261,-.028109709,-.022533007,-.05952052,-.077199958,-.10709989,.057853378,.22592664,.18858621,-.016191676,-.064691626,-.048007779,-.079558372,-.052520186,-.058187,.0024438398,.17065866,.14967428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.20329034,.5730415,.40570104,.047028814,.30471388,.11805198,1.0740882,2.2247269,2.0301888,-.26558015,.86398828,.58334303,.072862215,.45228043,.23179121,1.2816215,2.9185977,2.6251988,-.069378689,-.052440893,.023803262,-.008508279,-.012527193,-.12646657,.62792975,.73303175,.75102627,,,,,,,,,,.039999962,-.059999943,-.029999733,-.089999676,-.13999987,-.059999943,.03000021,-.17999983,-.049999714
16may1991,5.5700002,5.8899999,,,,,,-.2461671424763545,-19.63069,591.94043,6.189003708607,6.770054772726,7.711457639067,8.325963845341001,,,,,,,,,423.7483117490814,466.0530497750485,350.0570350593187,,5.8899999,-.049999714,.010000229,.050000191,.010000229,-.049999714,0,.11999989,.14000034,.11999989,-.22000027,-.19000006,-.25,-.30000019,-.32000017,-.17000008,-.19000006,-.22000027,-.22000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00067428604,.0037128585,.0047257161,.0057385736,.0067514307,.015855709,.023804288,.026575714,.01983428,.4839859,.4839859,1.0551701,1.1450901,1.8719158,1.0168476,3.1152744,6.2578135,5.913681,1.0310669,1.0015259,1.8228149,2.0463867,1.7215576,4.8690796,4.0047607,2.4284058,1.8414917,-.006989067,.013996031,.021184551,.0060713748,-.0095151402,-.031870693,.19370237,.31963351,.17778981,.011484307,.03568463,.025854874,.00032240208,-.024411634,-.064364448,.18181205,.33830246,.20225592,-.018429603,-.012852903,-.049840417,-.067519851,-.056609228,-.12675165,.11294077,.22089386,.14620073,-.065495647,-.048811801,-.080362394,-.053324208,-.021782599,-.12047654,.037299857,.15346903,.12636964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.78152645,.61418599,.25551376,.51319879,.42034516,.46972418,1.4177313,2.4541395,2.116066,1.1503917,.86974651,.35926566,.73868388,.58612889,.7258839,1.7599742,3.2597179,2.7641113,-.011466444,.06477771,.032466169,.028447255,.063940533,-.080972299,.68197161,.72229302,.72288692,,,,,,,,,,-.22000027,-.19000006,-.25,-.30000019,-.32000017,-.17000008,-.19000006,-.22000027,-.22000027
17may1991,5.5700002,5.79,,,,,,-.2458299994468689,-18.893297,591.99414,6.190740219081,6.780084841014,7.700809191669,8.277463897941001,,,,,,,,,424.5246435733629,467.1826181913018,350.0739728538384,,5.79,.059999943,.099999905,.059999943,0,0,.13999987,.1699996,.19999981,.17999983,-.069999695,-.12999964,-.17999983,-.19999981,-.23999977,.03000021,-.17999983,-.17999983,-.13999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0033757153,.0043885731,.0054014302,.0064142877,.0074271453,.016867135,.024567146,.026517142,.018327136,.73739243,1.3085766,1.3984966,2.1253223,.89237595,2.0271149,3.8141985,6.52878,6.3841209,.024169922,.84545898,1.0690308,.74420166,1.4140015,4.6306152,1.9265747,2.6774902,1.4828491,.022721607,.029910127,.014796952,-.00078956288,-.010716873,.039804112,.28592208,.26806623,.22931422,.034230392,.024400637,-.0011318364,-.025865871,-.034089796,-.011371469,.291399,.28869915,.23137891,-.0050717467,-.042059261,-.059738699,-.048828073,-.054756511,-.073919408,.18332383,.17829897,.19122756,-.031816103,-.063366696,-.036328509,-.0047869007,.0057139792,-.0812089,.12604341,.10659625,.14735508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.60899138,.25031915,.50800425,.41515055,.40489286,.83407074,1.8649477,2.2501984,2.1686292,.84892321,.33844236,.71786058,.56530559,.5758006,1.2370896,2.3973963,2.9325409,2.8322463,.093181953,.060870405,.056851495,.092344768,.03747252,-.032346163,.72028065,.78328681,.74197334,,,,,,,,,,-.069999695,-.12999964,-.17999983,-.19999981,-.23999977,.03000021,-.17999983,-.17999983,-.13999987
20may1991,5.6300001,5.8200002,,,,,,-.2427914270332874,-18.893297,591.9646,6.211725316766,6.804285163459,7.706385892439,8.294147742646,,,,,,,,,424.3573031518652,466.9019729738232,350.1502170087041,,5.8200002,.099999905,.059999943,0,0,0,.21999979,.19999981,.21000004,.17999983,-.029999733,-.079999924,-.099999905,-.13999987,-.13999987,.17000008,.039999962,.1500001,.039999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0040514297,.0050642872,.0060771448,.0070900023,.011135712,.019829998,.025065716,.022669997,.0097528528,.57118416,.6611042,1.3879299,.15498352,.0066452026,2.9257021,3.8850517,5.792182,5.5854063,.79174805,1.0153198,.69049072,1.3602905,1.3602905,4.1218262,1.6459351,2.0571899,-.39013672,.028173618,.013060441,-.0025260735,-.012453384,-.012453384,.11417291,.27809265,.25953662,.24941084,.014370568,-.011161905,-.03589594,-.044119865,-.044119865,.063901596,.27995262,.27059966,.25328997,-.031410813,-.049090251,-.038179625,-.044108063,-.044108063,.036617324,.19324782,.19733402,.22918528,-.014866749,.012171437,.043713048,.054213926,.054213926,.035269182,.1788587,.17091376,.18954961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.52601266,-.26832759,-.36118126,-.37143895,-.37143895,.43341321,1.310232,1.6959609,1.1534138,-.79112607,-.41170785,-.56426287,-.5537678,-.5537678,.34531826,1.5652896,2.1194382,1.3771658,.043932613,.039913699,.075406976,.020534726,.020534726,.62280124,.76190472,.78556263,.67238796,,,,,,,,,,-.029999733,-.079999924,-.099999905,-.13999987,-.13999987,.17000008,.039999962,.1500001,.039999962
21may1991,5.6700001,5.7600002,,,,,,-.2417785695620935,-18.322113,592.78589,6.218913836232,6.794455409434,7.669398379489,8.262597148812,,,,,,,,,423.998630913244,466.3914921409754,350.1179054664041,,5.7600002,0,-.059999943,-.059999943,-.059999943,-.039999962,.10999966,.10999966,.17000008,.11999989,-.11000013,-.13000011,-.17000008,-.17000008,.1699996,.13999987,-.03000021,0,.079999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0020257148,.0030385724,.0040514297,.0080971401,.0094457101,.017891426,.022305714,.018461423,.0039685667,.6611042,1.3879299,.15498352,.0066452026,.54703331,2.7043228,3.9711142,6.5618916,5.4865398,1.0448608,.72003174,1.3898315,1.3898315,2.5617676,4.0689087,2.3284302,1.6807861,-.43878174,-.0079246564,-.023511171,-.033438481,-.033438481,-.069391102,.093762517,.25558227,.23441933,.2206551,-.035362229,-.060096264,-.068320192,-.068320192,-.096184887,.053952783,.25885987,.24363667,.23615719,-.054666951,-.043756329,-.049684763,-.049684763,-.075867988,.034662817,.19801605,.20496655,.2303634,-.0045124074,.027029201,.037530083,.037530083,-.017473578,.0050091352,.15226541,.17396548,.17578982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.10098718,-.19384085,-.20409854,-.20409854,-.54402155,.43524766,1.4199375,2.1009729,1.5461861,-.13106263,-.28361762,-.27312261,-.27312261,-.75800896,.36839855,1.7555125,2.731883,1.9462409,-.036330454,-.00083718053,-.055709429,-.055709429,-.083987743,.57896101,.69851285,.74463159,.68614173,,,,,,,,,,-.11000013,-.13000011,-.17000008,-.17000008,.1699996,.13999987,-.03000021,0,.079999924
22may1991,5.6300001,5.71,,,,,,-.2407657120908997,-18.232193,593.00946,6.203800660709,6.768922936321,7.651718940918,8.289635335371001,,,,,,,,,424.2563159729573,466.7709103403471,350.1138865532522,,5.71,-.099999905,-.099999905,-.099999905,-.079999924,-.050000191,.090000153,.059999943,.069999695,.059999943,-.070000172,-.11000013,-.11000013,.22999954,.029999733,.11999989,-.090000153,.039999962,-.03000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0020257148,.0030385724,.0070842826,.0084328521,.0097814221,.017978569,.021571428,.016278565,.00020999568,.81674576,-.41620064,-.56453896,-.024150848,-.99826241,2.0252705,3.9510078,5.8404818,4.9014101,-.10125732,.56854248,.56854248,1.7404785,1.9627686,2.5618286,.34576416,-.069274902,-1.0067749,-.030699691,-.040627003,-.040627003,-.076579615,-.049844995,.13297217,.3050175,.214349,.20695093,-.050266508,-.058490437,-.058490437,-.086355127,-.078897953,.10629363,.32029176,.23622485,.24047944,-.0067688143,-.012697251,-.012697251,-.038880479,-.047579367,.1173739,.28544715,.24810672,.27028832,.058579795,.069080673,.069080673,.014077015,.021371372,.082002215,.25021705,.22923265,.2201484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.1648314,.15457369,.15457369,-.1853493,.071023166,1.0270594,2.1776981,1.98316,1.6304115,.22686321,.23735823,.23735823,-.24752814,.15892899,1.2087592,2.8457353,2.5523367,2.0560625,.031474363,-.023397887,-.023397887,-.051676203,-.11795829,.63643807,.74154001,.75953454,.7153399,,,,,,,,,,-.070000172,-.11000013,-.11000013,.22999954,.029999733,.11999989,-.090000153,.039999962,-.03000021
23may1991,5.5700002,5.6900001,,,,,,-.2397528546197059,-17.505367,592.68463,6.188214145698,6.744188900368,7.662629565118,8.321176944614001,,,,,,,,,424.1634623119926,466.6183553485292,350.1493798281625,,5.6900001,-.059999943,-.059999943,-.039999962,-.010000229,-.010000229,.10999966,.13000011,.10999966,.099999905,-.059999943,-.059999943,.27999973,.079999924,.13000011,.11000013,.079999924,.079999924,.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0020257148,.006071425,.007419995,.008768565,.010117135,.018065715,.020837141,.014095707,-.0035485753,-.50612068,-.654459,-.11407089,-1.0881824,-.12824249,1.9701843,5.1127234,4.7685909,4.9252148,.3449707,.3449707,1.5169067,1.7391968,2.8226929,1.958374,.38201904,-.20489502,-.47698975,-.025513826,-.025513826,-.061466441,-.03473182,-.037942067,.187631,.31356212,.17171843,.20187536,-.03295796,-.03295796,-.060822655,-.05336548,-.06468685,.18148965,.33798006,.20193352,.24008925,.0049821883,.0049821883,-.021201039,-.029899929,-.059231795,.18046062,.2884137,.21372057,.27428663,.04204249,.04204249,-.012961171,-.0056668152,-.067152329,.090624064,.20679323,.17969385,.17411593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.10311136,-.10311136,-.44303435,-.1866619,-.043474637,.90453243,1.9409406,1.602867,1.4862679,-.14205997,-.14205997,-.62694633,-.2204892,-.012799973,1.0212903,2.521034,2.0254273,1.8657233,-.019378973,-.019378973,-.047657289,-.11393937,-.10941955,.65352434,.69384575,.69443965,.67050833,,,,,,,,,,-.059999943,-.059999943,.27999973,.079999924,.13000011,.11000013,.079999924,.079999924,.19999981
24may1991,5.5700002,5.6500001,,,,,,-.2387399971485138,-18.738314,593.35443,6.178286835314,6.735964974696,7.656701129149,8.331677824681,,,,,,,,,424.1532046112247,466.6288503666267,350.0945075796225,,5.6500001,0,.019999981,.049999714,.049999714,.13999987,.1699996,.19999981,.17999983,.13999987,-.039999962,.29999971,.099999905,.1500001,.23000002,.019999981,.019999981,.059999943,1.0499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0050585675,.0064071375,.0077557075,.009104277,.010452847,.018152859,.020102855,.011912848,-.0073071462,-1.3812847,-.84089661,-1.8150082,-.85506821,-.098207474,1.6888762,4.4034576,4.2587986,4.9602661,.6697998,1.8417358,2.0640259,3.147522,3.8864136,1.182373,1.9332886,.73864746,-1.0213013,-.00992731,-.045879927,-.019145306,-.022355553,.040593676,.28671166,.26885581,.23010379,.14207776,-.0082239257,-.036088619,-.028631443,-.039952815,.014494403,.31726485,.31456503,.25724477,.18234372,-.0059284358,-.032111663,-.040810555,-.070142418,-.025091331,.2321519,.22712703,.24005562,.20046601,.01050088,-.04450278,-.037208423,-.098693937,-.076422006,.13083032,.11138314,.15214199,.11891817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.0102577,-.35018072,-.093808234,.049379025,.41892019,1.449797,1.8350478,1.7534785,1.8128065,.010495018,-.47439134,-.067934208,.13975503,.6717841,1.8320906,2.3672354,2.2669408,2.357002,-.054872248,-.083150566,-.14943264,-.14491282,-.12469094,.62793589,.69094205,.64962858,.64288563,,,,,,,,,,-.039999962,.29999971,.099999905,.1500001,.23000002,.019999981,.019999981,.059999943,1.0499997
27may1991,5.5700002,5.6500001,,,,,,-.2346942871809006,-18.886652,593.35443,6.178286835314,6.735964974696,7.656701129149,8.331677824681,,,,,,,,,424.1532046112247,466.6288503666267,350.0945075796225,,5.6500001,.019999981,.049999714,.049999714,.13999987,.21999979,.19999981,.21000004,.17999983,.19000006,.33999968,.13999987,.19000006,.26999998,.30999994,.17999983,.28999996,.17999983,.73000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00539428,.0067428499,.0080914199,.0094399899,.012739995,.017975714,.015579994,.0026628503,-.021802856,.39204979,-.58206177,.37787819,1.1347389,2.7707186,3.7300682,5.6371984,5.4304228,6.1314125,1.171936,1.3942261,2.4777222,3.2166138,2.7615356,.28564453,.69689941,-1.7504272,.11383057,-.035952616,-.0092179962,-.012428244,.050520986,.12662628,.29054606,.27199,.26186422,.20368902,-.027864695,-.020407517,-.03172889,.022718329,.10802146,.32407248,.31471953,.29740983,.22219147,-.026183227,-.034882117,-.064213984,-.019162895,.080725387,.23735589,.24144208,.27329335,.23634775,-.055003662,-.047709305,-.10919482,-.086922884,-.018944744,.12464478,.11669982,.13533568,.06052367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.33992299,-.083550535,.059636723,.42917788,.80485219,1.6816709,2.0674,1.5248528,2.3078368,-.48488635,-.07842923,.12926,.6612891,.89908606,2.1190574,2.6732059,1.9309336,2.639643,-.028278317,-.0945604,-.090040579,-.069818683,.60226649,.74136996,.76502788,.6518532,1.594514,,,,,,,,,,.33999968,.13999987,.19000006,.26999998,.30999994,.17999983,.28999996,.17999983,.73000002
