DATE	BAMLC0A2CAA	BAMLC0A2CAAEY	BAMLC0A4CBBB	BAMLC0A4CBBBEY	BAMLH0A0HYM2	BAMLHE00EHYIOAS	NASDAQCOM	VIXCLS	WILL5000IND	WILL5000INDFC	WILL5000PR	WILLLRGCAP	WILLSMLCAP
2005-12-13	0.63	5.15	1.37	5.94	3.60	3.54	2265.000000	11.11	44.79	44.84	12684.52	29649.98	38450.83
2005-12-14	0.63	5.08	1.38	5.87	3.66	3.56	2262.590000	10.48	44.97	45.01	12733.53	29771.25	38577.31
2005-12-15	0.63	5.09	1.38	5.88	3.64	3.57	2260.630000	10.73	44.87	44.90	12704.21	29725.58	38298.46
2005-12-16	0.63	5.07	1.38	5.86	3.65	3.54	2252.480000	10.68	44.74	44.78	12667.59	29636.26	38218.58
2005-12-19	0.63	5.08	1.38	5.86	3.66	3.54	2222.740000	11.38	44.42	44.45	12577.35	29452.80	37699.33
2005-12-20	0.63	5.10	1.39	5.90	3.65	3.58	2222.420000	11.19	44.43	44.46	12580.03	29458.29	37740.67
2005-12-21	0.63	5.12	1.39	5.92	3.61	3.52	2231.660000	10.81	44.59	44.62	12623.74	29536.96	38089.65
2005-12-22	0.63	5.08	1.39	5.87	3.66	3.54	2246.490000	10.29	44.80	44.83	12681.67	29673.61	38309.45
2005-12-23	0.64	5.04	1.39	5.82	3.71	3.57	2249.420000	10.27	44.85	44.87	12692.96	29693.00	38439.38
2005-12-26	.	.	.	.	.	.	.	.	.	.	.	.	.
2005-12-27	0.63	5.00	1.39	5.79	3.73	3.59	2226.890000	11.57	44.40	44.43	12566.31	29408.04	37945.28
2005-12-28	0.63	5.03	1.39	5.82	3.69	3.62	2228.940000	11.35	44.50	44.53	12591.18	29461.91	38146.96
2005-12-29	0.64	5.04	1.41	5.83	3.68	3.59	2218.160000	11.61	44.38	44.41	12556.03	29378.05	38059.64
2005-12-30	0.64	5.06	1.40	5.85	3.65	3.61	2205.320000	12.07	44.17	44.20	12497.18	29241.71	37841.81
2005-12-31	0.64	5.07	1.21	5.66	3.71	3.99							
2006-01-02	.	.	.	.	.	.	.	.	.	.	.	.	.
2006-01-03	0.64	5.02	1.21	5.62	3.73	3.96	2243.740000	11.14	44.88	44.90	12698.28	29718.95	38434.53
2006-01-04	0.65	5.01	1.21	5.61	3.69	3.91	2263.460000	11.37	45.10	45.11	12756.86	29846.08	38733.35
2006-01-05	0.65	5.01	1.21	5.61	3.64	3.80	2276.870000	11.31	45.12	45.14	12763.65	29847.88	38857.94
2006-01-06	0.65	5.04	1.21	5.63	3.56	3.74	2305.620000	11.00	45.57	45.58	12888.29	30145.50	39250.78
2006-01-09	0.65	5.04	1.20	5.63	3.51	3.55	2318.690000	11.13	45.78	45.79	12947.54	30264.06	39600.34
2006-01-10	0.65	5.09	1.20	5.68	3.50	3.49	2320.320000	10.86	45.82	45.84	12958.13	30266.04	39827.36
2006-01-11	0.65	5.12	1.20	5.71	3.47	3.47	2331.360000	10.94	45.96	45.97	12996.26	30371.01	39840.41
2006-01-12	0.65	5.07	1.20	5.66	3.53	3.52	2316.690000	11.20	45.67	45.68	12914.45	30178.79	39586.89
2006-01-13	0.65	5.02	1.21	5.61	3.62	3.57	2317.040000	11.23	45.72	45.74	12929.73	30213.59	39627.40
2006-01-16	0.65	5.02	1.20	5.60	3.60	3.62	.	.	.	.	.	.	.
2006-01-17	0.65	5.00	1.24	5.58	3.64	3.64	2302.690000	11.91	45.56	45.57	12882.04	30111.02	39394.27
2006-01-18	0.65	5.01	1.20	5.59	3.64	3.66	2279.640000	12.25	45.40	45.41	12835.93	29991.65	39378.10
2006-01-19	0.65	5.05	1.20	5.63	3.58	3.57	2301.810000	11.98	45.71	45.72	12923.68	30164.23	39933.10
2006-01-20	0.65	5.04	1.19	5.61	3.60	3.53	2247.700000	14.56	44.91	44.93	12696.69	29614.43	39378.09
2006-01-23	0.64	5.03	1.19	5.60	3.59	3.52	2248.470000	13.93	45.01	45.03	12725.92	29679.35	39498.07
2006-01-24	0.64	5.05	1.19	5.63	3.54	3.46	2265.250000	13.31	45.20	45.24	12779.14	29765.98	39993.84
2006-01-25	0.64	5.13	1.18	5.70	3.44	3.41	2260.650000	12.87	45.09	45.13	12749.11	29692.90	39917.72
2006-01-26	0.64	5.17	1.17	5.74	3.42	3.40	2283.000000	12.42	45.45	45.50	12850.36	29899.66	40500.89
2006-01-27	0.63	5.16	1.17	5.72	3.40	3.37	2304.230000	11.97	45.78	45.82	12941.67	30127.29	40689.73
2006-01-30	0.63	5.18	1.17	5.75	3.34	3.25	2306.780000	12.39	45.84	45.87	12958.01	30169.29	40705.62
2006-01-31	0.64	5.19	1.16	5.74	3.42	3.28	2305.820000	12.95	45.74	45.78	12930.07	30078.98	40823.23
2006-02-01	0.64	5.23	1.16	5.77	3.35	3.21	2310.560000	12.36	45.80	45.83	12944.84	30114.03	40892.12
2006-02-02	0.63	5.23	1.15	5.77	3.35	3.17	2281.570000	13.23	45.40	45.44	12827.67	29849.48	40513.84
2006-02-03	0.63	5.21	1.16	5.75	3.38	3.26	2262.580000	12.96	45.17	45.21	12763.73	29692.56	40389.63
2006-02-06	0.63	5.23	1.15	5.76	3.38	3.33	2258.800000	13.04	45.24	45.28	12783.21	29723.48	40589.36
2006-02-07	0.64	5.24	1.16	5.77	3.39	3.32	2244.960000	13.59	44.82	44.86	12663.56	29465.96	40040.79
2006-02-08	0.64	5.27	1.16	5.80	3.38	3.47	2266.980000	12.83	45.17	45.19	12757.18	29710.48	40219.01
2006-02-09	0.64	5.26	1.15	5.78	3.38	3.44	2255.870000	13.12	45.08	45.11	12731.83	29659.16	40079.23
2006-02-10	0.63	5.30	1.15	5.82	3.35	3.48	2261.880000	12.87	45.16	45.19	12753.71	29728.49	40017.35
2006-02-13	0.63	5.29	1.14	5.81	3.37	3.44	2239.810000	13.35	44.96	44.99	12695.39	29613.43	39700.65
2006-02-14	0.63	5.32	1.14	5.83	3.36	3.49	2262.170000	12.25	45.39	45.42	12817.28	29896.00	40133.94
2006-02-15	0.63	5.30	1.14	5.82	3.32	3.44	2276.430000	12.31	45.58	45.61	12867.50	30009.65	40371.68
2006-02-16	0.62	5.29	1.14	5.81	3.29	3.36	2294.630000	11.48	45.94	45.97	12968.08	30240.21	40737.08
2006-02-17	0.61	5.24	1.13	5.76	3.30	3.34	2282.360000	12.01	45.88	45.91	12952.02	30197.00	40743.09
2006-02-20	0.61	5.24	1.13	5.76	3.30	3.36	.	.	.	.	.	.	.
2006-02-21	0.62	5.27	1.13	5.78	3.29	3.33	2262.960000	12.41	45.74	45.76	12910.88	30104.77	40580.70
2006-02-22	0.62	5.25	1.13	5.75	3.31	3.31	2283.170000	11.88	46.08	46.10	13005.75	30323.99	40939.47
2006-02-23	0.62	5.29	1.12	5.78	3.27	3.24	2279.320000	11.87	45.95	45.97	12965.80	30231.15	40863.10
2006-02-24	0.62	5.29	1.12	5.79	3.28	3.25	2287.040000	11.46	46.04	46.07	12990.60	30280.31	41039.58
2006-02-27	0.61	5.31	1.12	5.80	3.28	3.34	2307.180000	11.59	46.22	46.25	13038.57	30395.75	41202.27
2006-02-28	0.62	5.27	1.17	5.78	3.37	3.35	2281.390000	12.34	45.73	45.76	12901.14	30077.57	40738.98
2006-03-01	0.61	5.30	1.13	5.81	3.33	3.32	2314.640000	11.54	46.16	46.18	13019.59	30340.88	41309.78
2006-03-02	0.61	5.33	1.13	5.85	3.32	3.26	2311.110000	11.72	46.10	46.13	13002.67	30300.94	41265.87
2006-03-03	0.61	5.37	1.13	5.90	3.29	3.27	2302.600000	11.96	46.03	46.06	12982.57	30256.15	41180.00
2006-03-06	0.61	5.41	1.13	5.94	3.26	3.27	2286.030000	12.74	45.70	45.74	12888.42	30042.38	40834.34
2006-03-07	0.61	5.41	1.13	5.94	3.30	3.22	2268.380000	12.66	45.51	45.55	12835.58	29962.75	40318.98
2006-03-08	0.61	5.41	1.14	5.94	3.31	3.21	2267.460000	12.32	45.59	45.62	12853.99	30016.91	40373.07
2006-03-09	0.61	5.40	1.14	5.94	3.32	3.21	2249.720000	12.68	45.38	45.41	12794.78	29873.21	40233.24
2006-03-10	0.61	5.42	1.14	5.96	3.30	3.17	2262.040000	11.85	45.71	45.73	12887.10	30080.06	40613.23
2006-03-13	0.61	5.44	1.14	5.98	3.27	3.10	2267.030000	11.37	45.82	45.84	12914.81	30152.48	40718.11
2006-03-14	0.61	5.35	1.14	5.90	3.34	3.15	2295.900000	10.74	46.29	46.31	13047.74	30463.91	41148.52
2006-03-15	0.61	5.37	1.13	5.92	3.29	3.07	2311.840000	11.35	46.52	46.54	13112.24	30598.17	41516.85
2006-03-16	0.62	5.29	1.14	5.84	3.34	3.07	2299.560000	11.98	46.59	46.61	13131.50	30644.57	41585.61
2006-03-17	0.61	5.31	1.13	5.85	3.31	3.08	2306.480000	12.12	46.68	46.71	13155.59	30694.10	41736.57
2006-03-20	0.62	5.30	1.13	5.84	3.30	3.05	2314.110000	11.79	46.61	46.66	13137.10	30648.92	41684.65
2006-03-21	0.62	5.37	1.13	5.90	3.21	3.02	2294.230000	11.62	46.30	46.34	13048.14	30456.91	41261.03
2006-03-22	0.62	5.37	1.13	5.90	3.20	3.02	2303.350000	11.21	46.59	46.64	13131.13	30636.48	41665.46
2006-03-23	0.62	5.40	1.13	5.93	3.18	2.98	2300.150000	11.17	46.53	46.57	13112.83	30570.81	41799.05
2006-03-24	0.62	5.34	1.14	5.88	3.23	3.01	2312.820000	11.19	46.63	46.68	13141.94	30618.62	42041.17
2006-03-27	0.62	5.37	1.14	5.90	3.19	2.99	2315.580000	11.46	46.59	46.64	13131.37	30586.95	42063.04
2006-03-28	0.62	5.44	1.13	5.98	3.12	2.92	2304.460000	11.58	46.34	46.40	13060.12	30407.48	41948.18
2006-03-29	0.62	5.47	1.14	6.01	3.14	2.95	2337.780000	10.95	46.76	46.82	13175.60	30654.58	42582.33
2006-03-30	0.62	5.51	1.14	6.05	3.11	2.91	2340.820000	11.57	46.69	46.75	13153.76	30603.85	42509.25
2006-03-31	0.63	5.51	1.16	6.07	3.13	2.94	2339.790000	11.39	46.57	46.65	13121.56	30499.11	42626.27
2006-04-03	0.63	5.53	1.16	6.08	3.09	2.81	2336.740000	11.57	46.61	46.67	13131.26	30557.79	42371.05
2006-04-04	0.63	5.52	1.16	6.07	3.10	2.84	2345.360000	11.14	46.87	46.93	13203.10	30740.63	42515.32
2006-04-05	0.63	5.48	1.16	6.04	3.13	2.86	2359.750000	11.13	47.08	47.14	13262.75	30878.54	42753.09
2006-04-06	0.63	5.53	1.16	6.09	3.12	2.94	2361.170000	11.45	47.02	47.08	13241.61	30828.41	42747.99
2006-04-07	0.62	5.58	1.15	6.15	3.06	2.98	2339.020000	12.26	46.54	46.61	13106.02	30516.18	42260.44
2006-04-10	0.63	5.58	1.15	6.15	3.10	2.99	2333.270000	12.19	46.53	46.60	13104.67	30532.33	42096.06
2006-04-11	0.63	5.56	1.16	6.12	3.11	2.98	2310.350000	13.00	46.15	46.22	12994.30	30300.13	41591.58
2006-04-12	0.62	5.60	1.15	6.16	3.06	2.96	2314.680000	12.76	46.23	46.30	13016.56	30334.82	41811.77
2006-04-13	0.62	5.65	1.15	6.21	3.05	2.90	2326.110000	12.38	46.28	46.36	13031.95	30362.16	41914.70
2006-04-14	.	.	.	.	.	.	.	.	.	.	.	.	.
2006-04-17	0.63	5.61	1.15	6.18	3.08	2.89	2311.160000	12.58	46.17	46.25	12999.46	30279.81	41869.32
2006-04-18	0.63	5.57	1.16	6.14	3.11	2.90	2356.140000	11.40	46.99	47.05	13231.40	30799.21	42844.60
2006-04-19	0.63	5.60	1.15	6.18	3.07	2.86	2370.880000	11.32	47.16	47.24	13278.62	30877.44	43283.05
2006-04-20	0.63	5.61	1.15	6.18	3.04	2.83	2362.550000	11.64	47.18	47.25	13283.15	30907.88	43128.97
2006-04-21	0.63	5.61	1.15	6.17	3.04	2.81	2342.860000	11.59	47.16	47.23	13276.56	30900.20	43024.80
2006-04-24	0.63	5.59	1.14	6.14	3.06	2.85	2333.380000	11.75	47.02	47.09	13237.91	30827.87	42747.81
2006-04-25	0.62	5.65	1.13	6.21	2.98	2.78	2330.300000	11.75	46.82	46.89	13180.07	30677.43	42687.51
2006-04-26	0.62	5.69	1.13	6.24	2.97	2.76	2333.630000	11.76	46.91	46.99	13205.88	30746.86	42730.05
2006-04-27	0.63	5.65	1.13	6.20	3.00	2.75	2344.950000	11.84	47.03	47.10	13235.29	30852.50	42584.66
2006-04-28	0.63	5.62	1.13	6.17	3.00	2.72	2322.570000	11.59	47.09	47.14	13252.50	30881.50	42748.99
2006-04-30	0.63	5.63	1.13	6.18	3.04	2.79							
2006-05-01	0.62	5.68	1.12	6.23	2.96	2.78	2304.790000	12.54	46.92	46.97	13203.22	30766.14	42594.15
2006-05-02	0.62	5.67	1.11	6.21	2.97	2.77	2309.840000	11.99	47.18	47.23	13278.40	30938.81	42870.42
2006-05-03	0.62	5.69	1.11	6.23	2.94	2.76	2303.970000	11.99	47.03	47.09	13234.29	30827.03	42839.69
2006-05-04	0.62	5.71	1.11	6.24	2.93	2.76	2323.900000	11.86	47.23	47.29	13288.63	30935.59	43199.61
2006-05-05	0.62	5.67	1.11	6.21	2.96	2.83	2342.570000	11.62	47.72	47.78	13425.23	31260.12	43617.32
2006-05-08	0.62	5.68	1.11	6.22	2.94	2.80	2344.990000	12.00	47.70	47.78	13420.79	31247.25	43652.07
2006-05-09	0.62	5.69	1.11	6.22	2.92	2.79	2338.250000	11.99	47.71	47.78	13421.89	31253.93	43640.65
2006-05-10	0.62	5.70	1.11	6.23	2.90	2.79	2320.740000	11.78	47.63	47.71	13394.85	31215.44	43473.64
2006-05-11	0.62	5.71	1.11	6.25	2.88	2.73	2272.700000	12.49	46.99	47.06	13213.34	30831.59	42593.91
2006-05-12	0.62	5.75	1.11	6.29	2.88	2.75	2243.780000	14.19	46.40	46.47	13046.75	30471.90	41829.76
2006-05-15	0.62	5.71	1.11	6.26	2.92	2.83	2238.520000	13.57	46.43	46.49	13053.47	30529.30	41552.49
2006-05-16	0.62	5.67	1.12	6.22	2.99	2.85	2229.130000	13.35	46.36	46.43	13033.56	30478.15	41516.07
2006-05-17	0.64	5.73	1.13	6.28	3.03	2.80	2195.800000	16.26	45.60	45.67	12816.75	29974.16	40842.50
2006-05-18	0.64	5.67	1.14	6.21	3.09	2.94	2180.320000	16.99	45.28	45.35	12726.09	29769.21	40492.65
2006-05-19	0.64	5.67	1.14	6.20	3.08	2.96	2193.880000	17.18	45.46	45.54	12775.70	29884.46	40667.84
2006-05-22	0.65	5.65	1.15	6.19	3.15	3.04	2172.860000	17.72	45.22	45.29	12709.78	29753.77	40273.18
2006-05-23	0.65	5.68	1.15	6.22	3.12	3.07	2158.760000	18.26	45.02	45.10	12654.50	29623.87	40090.74
2006-05-24	0.65	5.65	1.16	6.20	3.18	3.10	2169.170000	17.36	45.05	45.13	12661.91	29655.25	40011.70
2006-05-25	0.65	5.69	1.16	6.24	3.13	3.07	2198.240000	15.50	45.62	45.70	12818.76	30003.49	40716.87
2006-05-26	0.65	5.67	1.16	6.22	3.12	3.04	2210.370000	14.26	45.89	45.98	12895.75	30185.50	40973.96
2006-05-29	0.65	5.67	1.16	6.22	3.12	3.03	.	.	.	.	.	.	.
2006-05-30	0.64	5.70	1.16	6.26	3.10	2.93	2164.740000	18.66	45.15	45.24	12686.25	29715.94	40128.31
2006-05-31	0.65	5.75	1.19	6.33	3.12	3.03	2178.880000	16.44	45.58	45.67	12802.45	29981.85	40653.10
2006-06-01	0.65	5.74	1.20	6.32	3.13	3.00	2219.860000	14.52	46.18	46.27	12971.42	30356.63	41386.75
2006-06-02	0.66	5.62	1.20	6.21	3.22	3.02	2219.410000	14.32	46.29	46.36	13000.38	30421.28	41492.03
2006-06-05	0.65	5.66	1.20	6.25	3.19	2.94	2169.620000	16.65	45.41	45.50	12754.92	29878.88	40406.40
2006-06-06	0.65	5.66	1.22	6.25	3.24	2.92	2162.780000	17.34	45.30	45.37	12722.96	29820.61	40186.04
2006-06-07	0.65	5.68	1.22	6.27	3.22	2.93	2151.800000	17.80	45.03	45.10	12644.89	29640.84	39950.86
2006-06-08	0.66	5.66	1.23	6.25	3.26	3.01	2145.320000	18.35	45.05	45.11	12649.09	29666.20	39868.66
2006-06-09	0.66	5.66	1.23	6.24	3.27	3.01	2135.060000	18.12	44.87	44.93	12598.13	29549.12	39690.18
2006-06-12	0.66	5.67	1.23	6.25	3.25	3.03	2091.320000	20.96	44.20	44.26	12411.00	29152.81	38735.46
2006-06-13	0.66	5.65	1.24	6.23	3.32	3.00	2072.470000	23.81	43.70	43.76	12267.35	28844.83	38124.28
2006-06-14	0.67	5.75	1.25	6.33	3.32	3.02	2086.000000	21.46	43.92	43.97	12327.68	28991.08	38298.42
2006-06-15	0.67	5.79	1.24	6.38	3.29	2.98	2144.150000	15.90	44.95	45.01	12616.77	29634.85	39531.07
2006-06-16	0.67	5.82	1.24	6.40	3.26	3.00	2129.950000	17.25	44.77	44.83	12564.72	29530.76	39219.93
2006-06-19	0.67	5.84	1.24	6.42	3.25	2.99	2110.420000	17.83	44.31	44.38	12436.92	29253.85	38615.76
2006-06-20	0.67	5.86	1.25	6.44	3.28	2.99	2107.060000	16.69	44.27	44.34	12425.64	29237.74	38494.66
2006-06-21	0.67	5.86	1.25	6.44	3.34	3.01	2141.200000	15.52	44.78	44.85	12567.00	29545.48	39172.47
2006-06-22	0.68	5.91	1.26	6.49	3.32	3.06	2122.980000	15.88	44.56	44.64	12504.22	29397.11	39023.22
2006-06-23	0.67	5.93	1.26	6.52	3.31	3.12	2121.470000	15.89	44.59	44.68	12513.34	29399.40	39214.97
2006-06-26	0.68	5.94	1.27	6.54	3.34	3.14	2133.670000	15.62	44.83	44.91	12580.73	29539.26	39593.13
2006-06-27	0.68	5.92	1.27	6.51	3.36	3.19	2100.250000	16.40	44.40	44.48	12459.40	29272.16	39062.15
2006-06-28	0.68	5.95	1.27	6.55	3.33	3.20	2111.840000	15.79	44.62	44.70	12518.19	29431.18	39142.83
2006-06-29	0.67	5.89	1.27	6.50	3.33	3.20	2174.380000	13.03	45.66	45.74	12808.90	30073.31	40440.92
2006-06-30	0.68	5.83	1.27	6.44	3.35	3.14	2172.090000	13.08	45.66	45.76	12808.89	30031.14	40798.58
2006-07-03	0.67	5.84	1.27	6.44	3.33	3.08	2190.430000	13.05	46.01	46.10	12906.50	30271.00	41044.62
2006-07-04	0.67	5.84	1.27	6.44	3.33	3.00	.	.	.	.	.	.	.
2006-07-05	0.67	5.92	1.26	6.51	3.27	2.95	2153.340000	14.15	45.64	45.72	12798.99	30040.58	40533.34
2006-07-06	0.67	5.88	1.26	6.48	3.31	2.98	2155.090000	13.65	45.75	45.82	12827.78	30120.77	40590.92
2006-07-07	0.67	5.83	1.26	6.43	3.33	3.01	2130.060000	13.97	45.40	45.46	12729.05	29913.40	40081.98
2006-07-10	0.67	5.83	1.26	6.42	3.30	2.99	2116.930000	14.02	45.43	45.49	12739.65	29946.70	40062.77
2006-07-11	0.67	5.81	1.26	6.40	3.33	3.00	2128.860000	13.14	45.62	45.68	12792.18	30064.17	40295.19
2006-07-12	0.67	5.81	1.26	6.40	3.32	2.97	2090.240000	14.49	45.12	45.17	12648.77	29745.00	39720.57
2006-07-13	0.67	5.78	1.27	6.37	3.39	3.02	2054.110000	17.79	44.49	44.53	12472.87	29356.73	38974.67
2006-07-14	0.67	5.76	1.28	6.37	3.44	3.10	2037.350000	18.05	44.24	44.27	12403.70	29205.34	38680.65
2006-07-17	0.67	5.77	1.28	6.38	3.42	3.07	2037.720000	18.64	44.14	44.17	12373.32	29155.80	38417.36
2006-07-18	0.67	5.83	1.27	6.44	3.37	3.04	2043.220000	17.74	44.22	44.25	12397.97	29207.25	38554.10
2006-07-19	0.67	5.76	1.28	6.37	3.42	3.04	2080.710000	15.55	45.10	45.12	12642.83	29758.11	39567.75
2006-07-20	0.67	5.72	1.27	6.33	3.43	3.04	2039.420000	16.21	44.60	44.62	12501.38	29479.33	38663.52
2006-07-21	0.67	5.73	1.27	6.34	3.41	3.06	2020.390000	17.40	44.20	44.21	12390.32	29250.85	38043.28
2006-07-24	0.67	5.74	1.27	6.34	3.41	3.05	2061.840000	14.98	44.99	45.00	12610.85	29746.38	38956.19
2006-07-25	0.67	5.76	1.27	6.37	3.38	3.03	2073.900000	14.85	45.32	45.33	12704.13	29958.87	39318.54
2006-07-26	0.67	5.73	1.27	6.33	3.38	2.99	2070.460000	14.62	45.30	45.28	12697.41	29953.11	39221.66
2006-07-27	0.67	5.72	1.26	6.33	3.36	3.00	2054.470000	14.94	45.05	45.03	12626.31	29818.03	38770.26
2006-07-28	0.67	5.67	1.27	6.27	3.40	3.01	2094.140000	14.33	45.64	45.62	12789.01	30182.59	39464.23
2006-07-31	0.67	5.66	1.27	6.27	3.45	3.02	2091.470000	14.95	45.61	45.59	12780.76	30151.12	39520.59
2006-08-01	0.68	5.65	1.27	6.26	3.44	3.02	2061.990000	15.05	45.35	45.32	12708.68	30007.51	39095.93
2006-08-02	0.67	5.63	1.27	6.25	3.42	3.02	2078.810000	14.34	45.64	45.61	12788.38	30194.68	39395.51
2006-08-03	0.67	5.63	1.27	6.24	3.42	2.98	2092.340000	14.46	45.76	45.74	12819.15	30249.50	39729.05
2006-08-04	0.68	5.58	1.27	6.19	3.44	2.97	2085.050000	14.34	45.71	45.69	12803.71	30221.72	39625.43
2006-08-07	0.68	5.60	1.27	6.21	3.42	2.93	2072.500000	15.23	45.55	45.53	12759.67	30136.34	39343.39
2006-08-08	0.68	5.59	1.28	6.21	3.41	2.91	2060.850000	15.23	45.35	45.33	12702.11	30027.30	38957.30
2006-08-09	0.68	5.60	1.28	6.22	3.41	2.88	2060.280000	15.20	45.14	45.10	12638.65	29900.01	38645.22
2006-08-10	0.68	5.60	1.28	6.23	3.42	2.89	2071.740000	14.46	45.35	45.32	12696.50	30038.41	38867.96
2006-08-11	0.68	5.65	1.28	6.27	3.39	2.84	2057.710000	14.30	45.14	45.11	12635.11	29917.23	38518.17
2006-08-14	0.67	5.68	1.27	6.29	3.36	2.81	2069.040000	14.26	45.19	45.17	12649.78	29948.63	38617.14
2006-08-15	0.67	5.61	1.27	6.22	3.39	2.78	2115.010000	13.42	45.86	45.83	12835.40	30367.13	39415.22
2006-08-16	0.67	5.55	1.27	6.17	3.42	2.79	2149.540000	12.41	46.28	46.26	12949.56	30625.89	39937.28
2006-08-17	0.67	5.55	1.27	6.17	3.38	2.77	2157.610000	12.24	46.35	46.33	12970.29	30671.19	40018.81
2006-08-18	0.67	5.52	1.27	6.14	3.41	2.77	2163.950000	11.64	46.51	46.48	13014.67	30782.94	40097.74
2006-08-21	0.67	5.51	1.27	6.12	3.43	2.81	2147.750000	12.22	46.31	46.28	12959.86	30668.48	39790.05
2006-08-22	0.66	5.50	1.27	6.12	3.43	2.87	2150.020000	12.19	46.37	46.33	12975.48	30696.66	39904.55
2006-08-23	0.66	5.51	1.27	6.13	3.43	2.85	2134.660000	12.40	46.11	46.07	12902.63	30552.00	39458.49
2006-08-24	0.66	5.51	1.27	6.12	3.43	2.87	2137.110000	12.40	46.20	46.15	12927.63	30621.49	39444.05
2006-08-25	0.66	5.49	1.27	6.11	3.44	2.88	2140.290000	12.31	46.18	46.13	12920.88	30603.30	39453.29
2006-08-28	0.66	5.50	1.27	6.12	3.41	2.87	2160.700000	12.18	46.45	46.40	12994.16	30762.40	39802.94
2006-08-29	0.66	5.49	1.27	6.11	3.41	2.83	2172.300000	12.28	46.59	46.55	13032.94	30831.36	40144.49
2006-08-30	0.66	5.46	1.27	6.08	3.42	2.79	2185.730000	12.22	46.65	46.63	13045.47	30851.41	40360.82
2006-08-31	0.67	5.44	1.28	6.06	3.49	2.89	2183.750000	12.31	46.68	46.66	13051.47	30855.87	40465.19
2006-09-01	0.68	5.43	1.28	6.04	3.49	2.89	2193.160000	11.96	46.91	46.90	13117.18	31024.34	40574.56
2006-09-04	0.68	5.43	1.28	6.04	3.49	2.85	.	.	.	.	.	.	.
2006-09-05	0.67	5.47	1.27	6.09	3.43	2.82	2205.700000	12.63	47.03	47.02	13150.60	31084.78	40847.64
2006-09-06	0.67	5.49	1.28	6.11	3.40	2.79	2167.840000	13.74	46.50	46.49	13000.45	30768.86	40089.43
2006-09-07	0.67	5.48	1.27	6.10	3.41	2.82	2155.290000	13.88	46.27	46.27	12935.19	30624.02	39828.58
2006-09-08	0.67	5.45	1.27	6.07	3.42	2.82	2165.790000	13.16	46.42	46.42	12977.52	30730.21	39915.28
2006-09-11	0.67	5.49	1.27	6.10	3.39	2.78	2173.250000	12.99	46.41	46.41	12973.19	30735.41	39805.92
2006-09-12	0.67	5.46	1.27	6.08	3.40	2.76	2215.820000	11.92	46.96	46.96	13125.83	31062.15	40595.13
2006-09-13	0.67	5.45	1.27	6.07	3.38	2.80	2227.670000	11.18	47.19	47.19	13186.82	31197.90	40932.63
2006-09-14	0.67	5.48	1.27	6.09	3.35	2.78	2228.730000	11.55	47.10	47.11	13161.28	31150.72	40744.46
2006-09-15	0.67	5.50	1.26	6.10	3.33	2.78	2235.590000	11.76	47.21	47.23	13193.33	31227.88	40838.57
2006-09-18	0.67	5.51	1.26	6.11	3.33	2.75	2235.750000	11.78	47.25	47.26	13204.38	31258.38	40832.90
2006-09-19	0.68	5.44	1.27	6.04	3.40	2.81	2222.370000	11.98	47.13	47.14	13170.14	31184.92	40665.15
2006-09-20	0.67	5.43	1.27	6.04	3.39	2.83	2252.890000	11.39	47.39	47.40	13241.44	31339.70	41030.92
2006-09-21	0.68	5.35	1.28	5.96	3.48	2.84	2237.750000	12.25	47.13	47.14	13166.10	31178.36	40686.12
2006-09-22	0.68	5.30	1.28	5.92	3.53	2.92	2218.930000	12.59	46.96	46.97	13118.54	31093.38	40312.37
2006-09-25	0.67	5.27	1.28	5.88	3.55	2.95	2249.070000	12.12	47.36	47.37	13231.17	31359.40	40685.16
2006-09-26	0.67	5.30	1.28	5.91	3.50	2.92	2261.340000	11.53	47.70	47.72	13325.56	31595.19	40896.66
2006-09-27	0.67	5.30	1.28	5.92	3.46	2.89	2263.390000	11.58	47.76	47.78	13339.18	31622.67	41043.87
2006-09-28	0.67	5.33	1.28	5.95	3.44	2.86	2270.020000	11.72	47.84	47.87	13360.81	31683.03	41037.85
2006-09-29	0.67	5.34	1.28	5.95	3.42	2.83	2258.430000	11.98	47.70	47.73	13322.49	31611.83	40733.50
2006-09-30	0.68	5.34	1.29	5.96	3.44	2.87							
2006-10-02	0.67	5.31	1.29	5.94	3.44	2.89	2237.600000	12.57	47.50	47.53	13266.99	31498.76	40429.35
2006-10-03	0.67	5.31	1.29	5.94	3.43	2.84	2243.650000	12.24	47.56	47.59	13282.11	31549.21	40374.79
2006-10-04	0.67	5.26	1.30	5.89	3.45	2.85	2290.950000	11.86	48.17	48.20	13450.93	31933.56	41101.94
2006-10-05	0.67	5.30	1.29	5.93	3.39	2.82	2306.340000	11.98	48.39	48.43	13509.17	32041.71	41606.94
2006-10-06	0.66	5.39	1.28	6.02	3.31	2.78	2299.990000	11.56	48.24	48.28	13467.92	31947.26	41438.35
2006-10-09	0.66	5.39	1.28	6.02	3.31	2.78	2311.770000	11.68	48.33	48.38	13492.60	31986.70	41675.81
2006-10-10	0.66	5.45	1.28	6.07	3.27	2.71	2315.430000	11.52	48.45	48.50	13525.24	32062.29	41791.20
2006-10-11	0.66	5.49	1.28	6.11	3.23	2.71	2308.270000	11.62	48.31	48.36	13484.89	31977.48	41601.57
