Time Series Search Export,Search term,Search filters,,Last update of Bilateral exchange rates data,Downloaded at,Source,Source URL,Download URL,About Bilateral exchange rates
,,,,2023-09-14,2023-09-15 13:32 CEST,BIS,"https://data.bis.org/topics/XRU/BIS,WS_XRU,1.0/D.XM.EUR.A",https://data.bis.org/export/c1cabd3c1072700678243ef247e80f21,https://data.bis.org/topics/XRU

DATAFLOW_ID,KEY,FREQ,REF_AREA,CURRENCY,COLLECTION,TIME_PERIOD,OBS_VALUE,OBS_PRE_BREAK,OBS_STATUS,OBS_CONF
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-06-24,0.936935,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-06-25,0.940247,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-06-26,0.950101,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-06-29,0.944555,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-06-30,0.948317,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-01,0.95398,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-02,0.95724,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-03,0.957579,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-06,0.968523,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-07,0.96393,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-08,0.973359,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-09,0.971978,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-10,0.970054,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-13,0.960347,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-14,0.971827,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-15,0.963651,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-16,0.959767,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-17,0.963503,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-20,0.968448,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-21,0.977718,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-22,0.973463,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-23,0.969772,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-24,0.970732,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-27,0.961594,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-28,0.970186,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-29,0.969904,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-30,0.979864,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-07-31,0.977498,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-03,0.992093,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-04,0.999281,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-05,0.99685,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-06,1.000997,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-07,1.008055,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-10,1.022923,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-11,1.020145,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-12,1.007464,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-13,0.996105,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-14,1.001686,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-17,1.002013,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-18,0.980661,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-19,0.991552,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-20,0.983855,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-21,0.97212,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-24,0.970629,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-25,0.995778,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-26,0.987742,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-27,0.983507,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-28,0.978158,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-08-31,0.968045,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-01,0.975448,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-02,0.970874,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-03,0.966679,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-04,0.966324,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-07,0.969838,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-08,0.966753,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-09,0.974421,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-10,0.968382,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-11,0.962445,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-14,0.953916,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-15,0.945966,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-16,0.934091,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-17,0.915625,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-18,0.914587,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-21,0.903546,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-22,0.916901,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-23,0.92081,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-24,0.939373,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-25,0.940468,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-28,0.947607,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-29,0.931602,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-09-30,0.937383,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-01,0.935349,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-02,0.921931,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-05,0.915919,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-06,0.917819,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-07,0.908653,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-08,0.911718,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-09,0.894582,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-12,0.898142,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-13,0.903359,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-14,0.91565,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-15,0.905666,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-16,0.918704,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-19,0.917936,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-20,0.915516,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-21,0.926647,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-22,0.93437,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-23,0.933193,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-26,0.949632,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-27,0.942658,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-28,0.941035,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-29,0.935086,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-10-30,0.922867,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-02,0.909149,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-03,0.911735,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-04,0.906865,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-05,0.910167,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-06,0.913442,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-09,0.904306,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-10,0.91078,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-11,0.907869,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-12,0.906166,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-13,0.90524,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-16,0.913017,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-17,0.916607,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-18,0.918729,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-19,0.909612,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-20,0.917179,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-23,0.923182,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-24,0.913359,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-25,0.907532,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-26,0.907252,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-27,0.907186,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-11-30,0.897255,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-01,0.904535,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-02,0.910747,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-03,0.909595,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-04,0.906175,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-07,0.909438,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-08,0.919481,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-09,0.916061,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-10,0.921243,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-11,0.927781,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-14,0.94084,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-15,0.928169,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-16,0.929282,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-17,0.927635,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-18,0.935988,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-21,0.93254,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-22,0.928738,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-23,0.931402,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-24,,,M,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-25,,,M,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-28,0.927197,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-29,0.928384,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-30,0.92614,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1981-12-31,0.921515,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-01,,,M,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-04,0.9124,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-05,0.922611,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-06,0.919067,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-07,0.925138,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-08,0.924958,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-11,0.930527,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-12,0.937216,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-13,0.934396,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-14,0.943663,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-15,0.940345,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-18,0.94509,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-19,0.935734,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-20,0.942445,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-21,0.941824,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-22,0.942569,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-25,0.954554,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-26,0.9549,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-27,0.94337,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-28,0.951203,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-01-29,0.943984,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-01,0.957744,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-02,0.960984,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-03,0.9547,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-04,0.960559,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-05,0.955676,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-08,0.959693,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-09,0.967661,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-10,0.966417,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-11,0.965279,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-12,0.974754,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-15,0.978454,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-16,0.979163,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-17,0.973918,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-18,0.971997,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-19,0.966146,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-22,0.967829,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-23,0.972328,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-24,0.974308,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-25,0.978627,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-02-26,0.983284,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-01,0.983797,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-02,0.980123,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-03,0.980113,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-04,0.97833,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-05,0.969603,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-08,0.969349,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-09,0.977173,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-10,0.979336,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-11,0.97833,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-12,0.984698,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-15,0.980767,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-16,0.984804,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-17,0.98528,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-18,0.986145,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-19,0.994362,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-22,0.994481,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-23,0.998672,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-24,0.990923,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-25,0.997089,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-26,1.000595,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-29,1.006167,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-30,1.006689,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-03-31,1.004838,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-01,1.003841,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-02,0.99964,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-05,1.005017,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-06,1.009036,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-07,1.006449,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-08,1.011189,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-09,,,M,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-12,,,M,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-13,1.008759,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-14,1.008171,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-15,1.012073,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-16,1.01336,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-19,1.009113,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-20,1.002132,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-21,1.001487,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-22,1.002402,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-23,1.003149,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-26,0.993226,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-27,0.993947,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-28,0.986339,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-29,0.987576,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-04-30,0.978569,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-03,0.973217,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-04,0.978962,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-05,0.973918,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-06,0.967034,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-07,0.960993,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-10,0.957634,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-11,0.955374,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-12,0.955484,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-13,0.961086,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-14,0.97045,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-17,0.959886,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-18,0.973473,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-19,0.972422,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-20,,,M,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-21,0.966286,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-24,0.964236,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-25,0.968654,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-26,0.970751,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-27,0.977756,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-28,0.982434,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-05-31,,,M,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-06-01,0.990295,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-06-02,0.996711,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-06-03,0.989315,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-06-04,0.985649,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-06-07,0.996145,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,1982-06-08,0.995937,,A,F
