date,gs3mo,ff,bofaml_us_aa_oas,bofaml_us_aa_yld,bofaml_us_bbb_oas,bofaml_us_bbb_yld,bofaml_us_hyld_oas,nfci_lin,eurusd,sp500,sveny01,sveny02,sveny05,sveny10,bkeven02,bkeven03,bkeven04,bkeven05,bkeven10,bkeven1f4,bkeven1f9,bkeven5f05,broad,afe,eme,krippner,krippnerlong
09apr2003,1.13,1.24,.58999997,3.5,2.26,5.5999999,7.3099999,-.6437771320343018,-7.1576552,676.38733,1.1749,1.575,2.9259,4.2963,1.26769995689392,1.36609995365143,1.47630000114441,1.57519996166229,1.96070003509521,1.98039996623993,2.59739995002747,2.35419988632202,471.9060825991634,475.4195410738613,466.5785699907322,.4766475617220489,.47664756
10apr2003,1.14,1.27,.57999998,3.53,2.27,5.6399999,7.2800002,-.6478985548019409,-7.7424393,677.03076,1.2103,1.6199,2.9413,4.3124,1.45790004730225,1.50820004940033,1.5764000415802,1.64279997348785,1.95560002326965,1.91740000247955,2.52749991416931,2.27550005912781,471.4035477804767,474.6605323357089,466.449234245601,.4801952180672489,.48019522
11apr2003,1.17,1.24,.58999997,3.5799999,2.26,5.6700001,7.21,-.6520199775695801,-7.0924711,676.65375,1.2557,1.6782,2.9981,4.3538,1.51950001716614,1.53229999542236,1.57439994812012,1.6253000497818,1.94910001754761,1.83720004558563,2.59660005569458,2.27850008010864,471.4802664646874,474.8585623673508,466.3494309560874,.4913256476463075,.49132565
14apr2003,1.2,1.3200001,.57999998,3.6099999,2.27,5.6999998,7.1199999,-.6641142623765077,-7.1110477,678.58478,1.3022,1.7414,3.0565,4.3893,1.84440004825592,1.66630005836487,1.60909998416901,1.61960005760193,2.03629994392395,1.66840004920959,2.93309998512268,2.45539999008179,471.298165935265,474.7946189306995,465.9953982565311,.5294928937602861,.52949291
15apr2003,1.1799999,1.34,.58999997,3.5799999,2.2,5.6100001,7.0700002,-.6681456906454883,-7.5478168,679.21313,1.2744,1.6993,3,4.3264,1.82379996776581,1.62969994544983,1.56610000133514,1.57490003108978,1.99689996242523,1.61650002002716,2.90260004997253,2.4210000038147,471.1985006700135,474.6554777320429,465.953175018157,.5475939755068576,.54759395
16apr2003,1.17,1.26,.57999998,3.5599999,2.1600001,5.54,7.0500002,-.672177118914469,-8.0288553,677.98193,1.2643,1.6921,2.9907,4.3107,1.42579996585846,1.46770000457764,1.52680003643036,1.58829998970032,1.92859995365143,1.84270000457764,2.57940006256104,2.27489995956421,470.9941775981319,474.4469594028465,465.754956528551,.5443286440323096,.54432863
17apr2003,1.1799999,1.28,.56999999,3.5699999,2.1300001,5.54,6.9699998,-.6762085471834425,-8.8010807,679.52356,1.2912,1.7346,3.0306,4.3243,1.91100001335144,1.63610005378723,1.53770005702972,1.53559994697571,1.97599995136261,1.53279995918274,2.91190004348755,2.41799998283386,470.6009283504399,474.0455390057208,465.373597243803,.5428887664900808,.54288876
18apr2003,,1.24,,,,,,-.6802399754524231,,,,,,,,,,,,,,,470.7039962561446,474.2246798106091,465.3659703250304,.5474415408839673,.54744154
21apr2003,1.1799999,1.29,.55000001,3.5699999,2.0999999,5.52,6.9200001,-.6907699959618654,,679.34772,1.2946,1.7411,3.0563,4.3461,1.89779996871948,1.61010003089905,1.5106999874115,1.51110005378723,1.96379995346069,1.51839995384216,2.91219997406006,2.41790008544922,470.9676616890059,474.6411652999619,465.4072649857571,.5569130466082699,.55691302
22apr2003,1.1799999,1.26,.55000001,3.5599999,2.0599999,5.4899998,6.8600001,-.6942800027983509,-9.267025,681.49487,1.2871,1.7245,3.0516,4.3573,1.9815000295639,1.59710001945496,1.46930003166199,1.46899998188019,1.96119999885559,1.47259998321533,2.95749998092651,2.45479989051819,470.5514019782041,473.8236163259078,465.5749273423011,.5659091565467635,.56590915
23apr2003,1.17,1.24,.56,3.5699999,2.02,5.4400001,6.71,-.6977900096348364,-9.0205908,682.33081,1.2807,1.7182,3.0588,4.3574,1.73829996585846,1.50109994411469,1.44130003452301,1.46930003166199,1.95850002765656,1.58729994297028,2.91269993782043,2.45020008087158,470.604178957695,474.0451672070465,465.3821188686329,.5657700643751463,.56577009
24apr2003,1.15,1.24,.56,3.48,2,5.3499999,6.6900001,-.7013000164713148,-9.6037464,681.50146,1.234,1.6327,2.9619,4.2643,1.82700002193451,1.48919999599457,1.39579999446869,1.41639995574951,1.91820001602173,1.50429999828339,2.88619995117188,2.42210006713867,470.3122405516052,473.6964690383871,465.1727724502591,.5553959958819382,.55539602
25apr2003,1.14,1.28,.56,3.4400001,2,5.3200002,6.6799998,-.7048100233078003,-9.2852383,680.10718,1.2046,1.5904,2.9205,4.2514,1.78999996185303,1.47150003910065,1.38680005073547,1.41279995441437,1.93130004405975,1.52209997177124,2.92389988899231,2.45199990272522,470.4009695509705,473.7164238770977,465.3615757694407,.5136796965028688,.51367968
28apr2003,1.14,1.29,.54000002,3.45,1.99,5.3200002,6.6399999,-.7126185723713476,-9.7580881,681.87494,1.2181,1.6136,2.9357,4.2562,1.86059999465942,1.50740003585815,1.41340005397797,1.43819999694824,1.95770001411438,1.54270005226135,2.94580006599426,2.47970008850098,470.3791439569608,473.7994684259952,465.1871520467078,.5045019610001845,.50450194
29apr2003,1.15,1.27,.54000002,3.47,1.97,5.3299999,6.5500002,-.7152214220591944,-9.1302004,682.20233,1.2331,1.6403,2.9755,4.2896,1.86370003223419,1.49559998512268,1.39559996128082,1.41840004920959,1.93900001049042,1.51479995250702,2.92860007286072,2.46180009841919,470.0912599863964,473.627934031784,464.729966050448,.5033817640029081,.50338179
30apr2003,1.13,1.3099999,.54000002,3.4000001,1.97,5.27,6.4400001,-.7178242717470411,-10.714875,682.10205,1.1634,1.5326,2.8853,4.2231,1.72430002689362,1.42530000209808,1.36070001125336,1.40160000324249,1.92700004577637,1.5706000328064,2.88960003852844,2.45539999008179,469.3790922312529,472.5517932194325,464.5474209876717,.4744498273371964,.47444981
01may2003,1.1,1.3,.52999997,3.3699999,1.95,5.2399998,6.3699999,-.720427121434895,,682.03436,1.1594,1.512,2.8562,4.2115,2.68819999694824,1.5440000295639,1.27810001373291,1.28859996795654,1.90310001373291,1.33459997177124,3.00830006599426,2.51920008659363,468.8947774192862,471.8509197536243,464.3782239434408,.4533749147100558,.45337492
02may2003,1.12,1.24,.51999998,3.4200001,1.91,5.25,6.2600002,-.7230299711227417,-11.680464,683.52704,1.2081,1.5849,2.9258,4.2686,2.66980004310608,1.55169999599457,1.29709994792938,1.31289994716644,1.92429995536804,1.38010001182556,3.00690007209778,2.53800010681152,469.0120577328574,472.1888422270868,464.1744445179521,.4586025106334497,.45860252
05may2003,1.13,1.27,.51999998,3.3900001,1.89,5.21,6.25,-.7274571231433349,-11.493509,683.14679,1.1942,1.5559,2.8983,4.2369,1.65859997272491,1.45609998703003,1.416100025177,1.45290005207062,1.92820000648499,1.60609996318817,2.84870004653931,2.40650010108948,468.7183043208465,471.6471107431982,464.2415277433658,.4502616299242569,.45026162
06may2003,1.1,1.28,.51999998,3.29,1.87,5.1100001,6.3400002,-.7289328404835302,-12.610417,683.98938,1.1196,1.4534,2.7865,4.1599,1.6275999546051,1.37639999389648,1.32420003414154,1.36640000343323,1.91019999980927,1.54050004482269,2.93790006637573,2.45600008964539,468.3791268291375,471.0903385061314,464.2189756518058,.4185688224789881,.41856882
07may2003,1.11,1.28,.50999999,3.22,1.87,5.02,6.46,-.7304085578237256,-13.339428,683.4776,1.1537,1.4485,2.6775,4.0337,1.78960001468658,1.44019997119904,1.32729995250702,1.33570003509521,1.87070000171661,1.37360000610352,2.95980000495911,2.40560007095337,468.1686833551753,470.8825522886441,464.0046655638168,.3903662189181159,.39036623
